time,humid_sht4x,pressure_bmp280,temp_bmp280,temp_sht4x
2025/04/03 13:15:00,41.91,1009.26,48.11,45.42
2025/04/03 13:16:00,41.85,1009.31,48.09,45.49
2025/04/03 13:17:00,41.68,1009.22,48.33,45.61
2025/04/03 13:18:00,41.99,1009.2,48.27,45.44
2025/04/03 13:19:00,41.97,1009.23,48.18,45.44
2025/04/03 13:20:00,41.7,1009.23,48.19,45.56
2025/04/03 13:21:00,41.92,1009.24,48.16,45.39
2025/04/03 13:22:00,41.68,1009.24,48,45.63
2025/04/03 13:23:00,41.84,1009.19,48.24,45.43
2025/04/03 13:24:00,41.67,1009.18,48.06,45.49
2025/04/03 13:25:00,41.66,1009.1,48.15,45.6
2025/04/03 13:26:00,41.3,1009.05,48.02,45.72
2025/04/03 13:27:00,41.47,1009.13,47.95,45.63
2025/04/03 13:28:00,41.56,1009.17,48.16,45.59
2025/04/03 13:29:00,41.46,1009.12,48.13,45.64
2025/04/03 13:30:00,41.22,1009.1,48.13,45.8
2025/04/03 13:31:00,41.33,1009.12,48.24,45.76
2025/04/03 13:32:00,41.49,1009.06,48.04,45.61
2025/04/03 13:33:00,41.72,1009.06,48.3,45.47
2025/04/03 13:34:00,41.8,1009.14,48.3,45.42
2025/04/03 13:35:00,41.47,1009.1,48.08,45.7
2025/04/03 13:36:00,41.31,1009.05,48.22,45.74
2025/04/03 13:37:00,41.58,1008.93,48.45,45.51
2025/04/03 13:38:00,41.29,1009.04,48.24,45.77
2025/04/03 13:39:00,41.24,1009.07,48.29,45.7
2025/04/03 13:40:00,41.35,1009.01,48.46,45.71
2025/04/03 13:41:00,41.45,1008.89,48.5,45.6
2025/04/03 13:42:00,41.45,1008.97,48.33,45.64
2025/04/03 13:43:00,41.81,1008.92,48.45,45.36
2025/04/03 13:44:00,41.64,1008.87,48.26,45.46
2025/04/03 13:45:00,41.46,1008.9,48.18,45.6
2025/04/03 13:46:00,41.34,1008.89,48.27,45.65
2025/04/03 13:47:00,41.43,1008.9,48.4,45.67
2025/04/03 13:48:00,41.44,1008.87,48.11,45.7
2025/04/03 13:49:00,41.23,1008.85,48.32,45.75
2025/04/03 13:50:00,41.46,1008.74,48.36,45.66
2025/04/03 13:51:00,41.4,1008.73,48.48,45.71
2025/04/03 13:52:00,41.8,1008.72,48.51,45.4
2025/04/03 13:53:00,41.68,1008.66,48.38,45.5
2025/04/03 13:54:00,41.54,1008.71,48.46,45.6
2025/04/03 13:55:00,41.44,1008.74,48.29,45.68
2025/04/03 13:56:00,41.41,1008.68,48.36,45.68
2025/04/03 13:57:00,41.16,1008.71,48.26,45.81
2025/04/03 13:58:00,41.23,1008.65,48.49,45.76
2025/04/03 13:59:00,41.28,1008.65,48.19,45.77
2025/04/03 14:00:00,40.98,1008.67,48.23,45.94
2025/04/03 14:01:00,41.55,1008.6,48.47,45.61
2025/04/03 14:02:00,41.31,1008.59,48.2,45.76
2025/04/03 14:03:00,41.36,1008.62,48.17,45.78
2025/04/03 14:04:00,41.35,1008.63,48.25,45.77
2025/04/03 14:05:00,41.75,1008.55,48.54,45.48
2025/04/03 14:06:00,41.47,1008.52,48.17,45.7
2025/04/03 14:07:00,41.45,1008.53,48.48,45.7
2025/04/03 14:08:00,41.45,1008.53,48.33,45.71
2025/04/03 14:09:00,41.39,1008.43,48.28,45.74
2025/04/03 14:10:00,41.33,1008.39,48.21,45.79
2025/04/03 14:11:00,41.57,1008.41,48.57,45.57
2025/04/03 14:12:00,41.64,1008.36,48.19,45.6
2025/04/03 14:13:00,41.52,1008.31,48.26,45.66
2025/04/03 14:14:00,41.55,1008.31,48.45,45.66
2025/04/03 14:15:00,41.75,1008.32,48.54,45.49
2025/04/03 14:16:00,41.3,1008.24,48.28,45.79
2025/04/03 14:17:00,41.41,1008.22,48.23,45.74
2025/04/03 14:18:00,41.44,1008.2,48.24,45.73
2025/04/03 14:19:00,41.51,1008.18,48.19,45.64
2025/04/03 14:20:00,41.61,1008.18,48.31,45.57
2025/04/03 14:21:00,41.64,1008.1,48.2,45.54
2025/04/03 14:22:00,41.28,1008.12,48.06,45.8
2025/04/03 14:23:00,41.39,1008.1,48.24,45.61
2025/04/03 14:24:00,41.23,1008.08,48.41,45.75
2025/04/03 14:25:00,41.46,1008.11,48.33,45.64
2025/04/03 14:26:00,41.22,1008.07,48.35,45.82
2025/04/03 14:27:00,41.39,1008.02,48.51,45.65
2025/04/03 14:28:00,41.59,1007.97,48.58,45.48
2025/04/03 14:29:00,41.63,1007.98,48.5,45.46
2025/04/03 14:30:00,41.33,1008.05,48.25,45.7
2025/04/03 14:31:00,41.16,1007.99,48.34,45.72
2025/04/03 14:32:00,41.4,1007.95,48.47,45.58
2025/04/03 14:33:00,41.44,1007.98,48.3,45.56
2025/04/03 14:34:00,41.51,1007.92,48.25,45.57
2025/04/03 14:35:00,41.61,1008.01,48.34,45.48
2025/04/03 14:36:00,41.24,1007.93,48.23,45.7
2025/04/03 14:37:00,41.41,1007.96,48.35,45.55
2025/04/03 14:38:00,41.02,1007.88,47.99,45.79
2025/04/03 14:39:00,41.17,1007.8,48.41,45.69
2025/04/03 14:40:00,41.18,1007.8,48.41,45.75
2025/04/03 14:41:00,41.1,1007.84,48.2,45.78
2025/04/03 14:42:00,41.14,1007.76,48.62,45.78
2025/04/03 14:43:00,41.29,1007.72,48.33,45.63
2025/04/03 14:44:00,41.37,1007.76,48.42,45.6
2025/04/03 14:45:00,41.18,1007.77,48.26,45.75
2025/04/03 14:46:00,41.05,1007.81,48.16,45.84
2025/04/03 14:47:00,41.18,1007.78,48.29,45.74
2025/04/03 14:48:00,41.32,1007.73,48.53,45.72
2025/04/03 14:49:00,41.22,1007.68,48.51,45.75
2025/04/03 14:50:00,41.65,1007.75,48.54,45.51
2025/04/03 14:51:00,41.55,1007.77,48.6,45.53
2025/04/03 14:52:00,41.44,1007.75,48.26,45.61
2025/04/03 14:53:00,41.1,1007.69,47.99,45.96
2025/04/03 14:54:00,41.14,1007.65,48.39,45.86
2025/04/03 14:55:00,41.23,1007.67,48.63,45.7
2025/04/03 14:56:00,41.49,1007.66,48.6,45.53
2025/04/03 14:57:00,41.21,1007.71,48.46,45.8
2025/04/03 14:58:00,41.15,1007.63,48.43,45.78
2025/04/03 14:59:00,41.23,1007.59,48.4,45.71
2025/04/03 15:00:00,41.42,1007.58,48.61,45.59
2025/04/03 15:01:00,41.15,1007.52,48.59,45.65
2025/04/03 15:02:00,41.36,1007.55,48.46,45.52
2025/04/03 15:03:00,41.43,1007.55,48.44,45.53
2025/04/03 15:04:00,41.24,1007.61,48.2,45.65
2025/04/03 15:05:00,41.16,1007.53,48.42,45.69
2025/04/03 15:06:00,41.04,1007.61,48.38,45.78
2025/04/03 15:07:00,41.26,1007.54,48.52,45.63
2025/04/03 15:08:00,41.12,1007.55,48.41,45.75
2025/04/03 15:09:00,41.42,1007.5,48.52,45.6
2025/04/03 15:10:00,40.98,1007.56,48.48,45.73
2025/04/03 15:11:00,40.93,1007.52,48.35,45.87
2025/04/03 15:12:00,41.21,1007.49,48.46,45.7
2025/04/03 15:13:00,41.33,1007.48,48.56,45.61
2025/04/03 15:14:00,41.11,1007.44,48.48,45.79
2025/04/03 15:15:00,41.14,1007.45,48.55,45.7
2025/04/03 15:16:00,40.97,1007.44,48.36,45.82
2025/04/03 15:17:00,41.01,1007.45,48.31,45.7
2025/04/03 15:18:00,40.62,1007.4,48.28,45.98
2025/04/03 15:19:00,40.55,1007.37,48.25,46.01
2025/04/03 15:20:00,40.81,1007.32,48.55,45.91
2025/04/03 15:21:00,40.75,1007.34,48.42,45.88
2025/04/03 15:22:00,40.93,1007.31,48.53,45.81
2025/04/03 15:23:00,40.85,1007.35,48.43,45.87
2025/04/03 15:24:00,40.73,1007.31,48.51,45.88
2025/04/03 15:25:00,40.68,1007.27,48.41,45.88
2025/04/03 15:26:00,40.92,1007.24,48.57,45.79
2025/04/03 15:27:00,40.84,1007.28,48.46,45.83
2025/04/03 15:28:00,41.06,1007.26,48.66,45.66
2025/04/03 15:29:00,40.84,1007.24,48.48,45.79
2025/04/03 15:30:00,40.47,1007.24,48.5,45.99
2025/04/03 15:31:00,40.81,1007.22,48.67,45.78
2025/04/03 15:32:00,40.59,1007.17,48.37,45.92
2025/04/03 15:33:00,40.62,1007.2,48.56,45.83
2025/04/03 15:34:00,40.6,1007.16,48.38,45.78
2025/04/03 15:35:00,40.7,1007.12,48.6,45.73
2025/04/03 15:36:00,40.71,1007.15,48.52,45.77
2025/04/03 15:37:00,40.67,1007.08,48.49,45.82
2025/04/03 15:38:00,40.55,1007.12,48.53,45.84
2025/04/03 15:39:00,40.77,1007.07,48.59,45.73
2025/04/03 15:40:00,40.46,1007.08,48.35,45.93
2025/04/03 15:41:00,40.55,1007.1,48.32,45.85
2025/04/03 15:42:00,40.56,1007.11,48.49,45.84
2025/04/03 15:43:00,40.46,1007.05,48.67,45.86
2025/04/03 15:44:00,40.15,1007.09,47.98,46.09
2025/04/03 15:45:00,40.62,1007.02,48.65,45.77
2025/04/03 15:46:00,40.74,1007.02,48.67,45.64
2025/04/03 15:47:00,40.19,1007,48.26,45.94
2025/04/03 15:48:00,40.22,1006.98,48.58,45.87
2025/04/03 15:49:00,40.47,1006.97,48.55,45.79
2025/04/03 15:50:00,40.08,1006.96,48.23,45.97
2025/04/03 15:51:00,40.23,1006.97,48.46,45.88
2025/04/03 15:52:00,40.16,1006.94,48.6,45.93
2025/04/03 15:53:00,40.27,1006.95,48.69,45.84
2025/04/03 15:54:00,40.14,1006.91,48.43,45.96
2025/04/03 15:55:00,40.1,1006.88,48.25,46.02
2025/04/03 15:56:00,40.16,1006.89,48.63,45.88
2025/04/03 15:57:00,40.51,1006.89,48.62,45.71
2025/04/03 15:58:00,40.14,1006.87,48.5,45.92
2025/04/03 15:59:00,40.14,1006.85,48.59,45.88
2025/04/03 16:00:00,40.4,1006.87,48.57,45.7
2025/04/03 16:01:00,40.11,1006.9,48.49,45.92
2025/04/03 16:02:00,40,1006.83,48.25,46.03
2025/04/03 16:03:00,40.4,1006.81,48.54,45.74
2025/04/03 16:04:00,40.08,1006.78,48.48,45.9
2025/04/03 16:05:00,40,1006.81,48.41,45.93
2025/04/03 16:06:00,40.31,1006.81,48.61,45.77
2025/04/03 16:07:00,40.11,1006.79,48.45,45.83
2025/04/03 16:08:00,40.12,1006.77,48.14,45.96
2025/04/03 16:09:00,40.1,1006.75,48.65,45.91
2025/04/03 16:10:00,39.92,1006.74,48.5,45.98
2025/04/03 16:11:00,40.11,1006.78,48.55,45.87
2025/04/03 16:12:00,39.96,1006.73,48.21,45.92
2025/04/03 16:13:00,39.82,1006.74,48.47,45.94
2025/04/03 16:14:00,40.03,1006.73,48.68,45.86
2025/04/03 16:15:00,40.22,1006.71,48.67,45.75
2025/04/03 16:16:00,40.06,1006.7,48.65,45.82
2025/04/03 16:17:00,40.36,1006.69,48.56,45.64
2025/04/03 16:18:00,40.36,1006.75,48.52,45.68
2025/04/03 16:19:00,39.83,1006.79,48.02,46.04
2025/04/03 16:20:00,40.19,1006.73,48.37,45.8
2025/04/03 16:21:00,40.04,1006.75,48.22,45.93
2025/04/03 16:22:00,39.55,1006.75,47.94,46.2
2025/04/03 16:23:00,39.94,1006.78,48.31,45.96
2025/04/03 16:24:00,39.92,1006.77,48.29,45.94
2025/04/03 16:25:00,40.09,1006.76,48.3,45.84
2025/04/03 16:26:00,39.74,1006.76,47.94,46.11
2025/04/03 16:27:00,40.27,1006.79,48.38,45.72
2025/04/03 16:28:00,40.24,1006.77,48.49,45.7
2025/04/03 16:29:00,39.91,1006.8,48.24,45.97
2025/04/03 16:30:00,39.95,1006.79,48.38,45.94
2025/04/03 16:31:00,39.82,1006.81,48.1,46.08
2025/04/03 16:32:00,39.84,1006.82,48.39,45.99
2025/04/03 16:33:00,39.38,1006.83,47.93,46.24
2025/04/03 16:34:00,39.9,1006.79,48.52,45.91
2025/04/03 16:35:00,39.79,1006.86,48.22,45.89
2025/04/03 16:36:00,39.8,1006.83,48.27,45.97
2025/04/03 16:37:00,39.89,1006.82,48.24,45.92
2025/04/03 16:38:00,39.78,1006.86,48.26,45.98
2025/04/03 16:39:00,39.55,1006.83,48.17,46.01
2025/04/03 16:40:00,39.41,1006.85,48.05,46.17
2025/04/03 16:41:00,39.58,1006.82,48.19,46.06
2025/04/03 16:42:00,39.64,1006.82,48.2,46.02
2025/04/03 16:43:00,39.19,1006.87,47.74,46.32
2025/04/03 16:44:00,39.39,1006.83,47.98,46.09
2025/04/03 16:45:00,39.39,1006.89,47.74,46.16
2025/04/03 16:46:00,39.51,1006.84,47.95,46.04
2025/04/03 16:47:00,39.85,1006.86,48.43,45.79
2025/04/03 16:48:00,39.57,1006.85,48,45.96
2025/04/03 16:49:00,39.07,1006.85,47.67,46.42
2025/04/03 16:50:00,39.6,1006.81,48.09,45.97
2025/04/03 16:51:00,39.57,1006.8,47.87,45.96
2025/04/03 16:52:00,39.22,1006.79,47.83,46.15
2025/04/03 16:53:00,39.38,1006.8,47.68,46.09
2025/04/03 16:54:00,39.56,1006.78,47.88,46.01
2025/04/03 16:55:00,39.46,1006.73,47.92,46.06
2025/04/03 16:56:00,39.82,1006.77,48.2,45.82
2025/04/03 16:57:00,40.08,1006.76,48.04,45.69
2025/04/03 16:58:00,39.95,1006.82,47.92,45.82
2025/04/03 16:59:00,40.12,1006.84,48.1,45.73
2025/04/03 17:00:00,40.07,1006.8,48.03,45.69
2025/04/03 17:01:00,39.91,1006.9,47.78,45.84
2025/04/03 17:02:00,39.85,1006.88,47.6,45.92
2025/04/03 17:03:00,39.97,1006.92,47.78,45.79
2025/04/03 17:04:00,39.7,1006.84,47.83,45.97
2025/04/03 17:05:00,39.79,1006.86,47.61,45.92
2025/04/03 17:06:00,40,1006.79,48,45.78
2025/04/03 17:07:00,40.02,1006.85,47.75,45.72
2025/04/03 17:08:00,39.8,1006.86,47.68,45.94
2025/04/03 17:09:00,40.08,1006.82,48.1,45.63
2025/04/03 17:10:00,40.1,1006.82,47.86,45.68
2025/04/03 17:11:00,40.07,1006.83,47.79,45.7
2025/04/03 17:12:00,40.01,1006.8,47.88,45.72
2025/04/03 17:13:00,40.06,1006.82,47.5,45.81
2025/04/03 17:14:00,39.97,1006.8,47.71,45.72
2025/04/03 17:15:00,39.97,1006.8,47.55,45.76
2025/04/03 17:16:00,40.11,1006.77,47.8,45.61
2025/04/03 17:17:00,40.07,1006.82,47.62,45.63
2025/04/03 17:18:00,40.34,1006.72,47.89,45.51
2025/04/03 17:19:00,40,1006.74,47.44,45.67
2025/04/03 17:20:00,40.07,1006.79,47.44,45.72
2025/04/03 17:21:00,39.94,1006.77,47.26,45.83
2025/04/03 17:22:00,40.07,1006.8,47.37,45.7
2025/04/03 17:23:00,39.96,1006.8,47.35,45.78
2025/04/03 17:24:00,40.04,1006.79,47.52,45.75
2025/04/03 17:25:00,40.38,1006.81,47.68,45.5
2025/04/03 17:26:00,40.19,1006.79,47.54,45.64
2025/04/03 17:27:00,40.52,1006.75,47.83,45.43
2025/04/03 17:28:00,40.24,1006.77,47.35,45.64
2025/04/03 17:29:00,40.12,1006.75,47.27,45.76
2025/04/03 17:30:00,40.35,1006.73,47.37,45.64
2025/04/03 17:31:00,40.35,1006.78,47.65,45.57
2025/04/03 17:32:00,40.28,1006.76,47.4,45.65
2025/04/03 17:33:00,40.25,1006.75,47.34,45.7
2025/04/03 17:34:00,40.43,1006.78,47.5,45.6
2025/04/03 17:35:00,40.22,1006.8,47.31,45.68
2025/04/03 17:36:00,40.5,1006.8,47.51,45.5
2025/04/03 17:37:00,40.73,1006.77,47.88,45.35
2025/04/03 17:38:00,40.71,1006.81,47.67,45.37
2025/04/03 17:39:00,40.77,1006.81,47.61,45.39
2025/04/03 17:40:00,40.64,1006.81,47.32,45.48
2025/04/03 17:41:00,40.77,1006.81,47.52,45.36
2025/04/03 17:42:00,40.76,1006.87,47.33,45.44
2025/04/03 17:43:00,40.67,1006.86,47.14,45.55
2025/04/03 17:44:00,40.62,1006.85,47.35,45.49
2025/04/03 17:45:00,40.95,1006.85,47.68,45.33
2025/04/03 17:46:00,40.93,1006.86,47.34,45.35
2025/04/03 17:47:00,40.81,1006.88,47.25,45.48
2025/04/03 17:48:00,40.97,1006.87,47.34,45.37
2025/04/03 17:49:00,40.77,1006.87,47.22,45.5
2025/04/03 17:50:00,40.88,1006.86,47.27,45.45
2025/04/03 17:51:00,40.98,1006.88,47.3,45.43
2025/04/03 17:52:00,41.07,1006.85,47.28,45.4
2025/04/03 17:53:00,41.28,1006.89,47.6,45.34
2025/04/03 17:54:00,41.07,1006.89,47.4,45.4
2025/04/03 17:55:00,41.02,1006.91,47.21,45.43
2025/04/03 17:56:00,41.57,1006.89,47.6,45.17
2025/04/03 17:57:00,41.46,1006.87,47.67,45.14
2025/04/03 17:58:00,41.05,1006.96,47.09,45.43
2025/04/03 17:59:00,41.47,1006.95,47.49,45.12
2025/04/03 18:00:00,41.64,1006.99,47.4,45.12
2025/04/03 18:01:00,41.54,1006.98,47.2,45.21
2025/04/03 18:02:00,41.6,1006.96,47.61,45.14
2025/04/03 18:03:00,41.55,1007,47.29,45.16
2025/04/03 18:04:00,41.55,1006.99,47.29,45.12
2025/04/03 18:05:00,41.55,1006.99,47.56,45.09
2025/04/03 18:06:00,41.52,1007.01,47.2,45.13
2025/04/03 18:07:00,41.49,1007.01,47.57,45.14
2025/04/03 18:08:00,41.48,1006.97,47.35,45.14
2025/04/03 18:09:00,41.43,1006.99,47.13,45.24
2025/04/03 18:10:00,41.54,1006.99,47.07,45.19
2025/04/03 18:11:00,41.64,1006.96,47.43,45.13
2025/04/03 18:12:00,41.4,1007.01,47,45.29
2025/04/03 18:13:00,41.62,1006.97,47.34,45.13
2025/04/03 18:14:00,41.72,1006.96,47.41,45.08
2025/04/03 18:15:00,41.39,1006.99,47.19,45.3
2025/04/03 18:16:00,41.66,1006.96,47.46,45.1
2025/04/03 18:17:00,41.92,1006.94,47.64,44.96
2025/04/03 18:18:00,41.93,1006.98,47.53,44.97
2025/04/03 18:19:00,42.16,1007,47.31,44.79
2025/04/03 18:20:00,41.7,1007.04,46.96,45.08
2025/04/03 18:21:00,41.92,1007.03,47.34,44.99
2025/04/03 18:22:00,41.8,1007.08,47.3,45.05
2025/04/03 18:23:00,41.21,1007.08,46.58,45.46
2025/04/03 18:24:00,41.41,1007.1,46.57,45.41
2025/04/03 18:25:00,41.72,1007.02,47.47,45.04
2025/04/03 18:26:00,41.46,1007.08,46.93,45.21
2025/04/03 18:27:00,41.29,1007.07,47.33,45.26
2025/04/03 18:28:00,41.64,1007.05,47.46,45.08
2025/04/03 18:29:00,41.81,1007.08,47.34,45.08
2025/04/03 18:30:00,41.88,1007.09,47.6,44.94
2025/04/03 18:31:00,42.04,1007.07,47.32,44.94
2025/04/03 18:32:00,41.98,1007.12,47.24,44.87
2025/04/03 18:33:00,41.85,1007.1,47.25,44.89
2025/04/03 18:34:00,42,1007.08,47.42,44.76
2025/04/03 18:35:00,41.71,1007.11,47.18,44.9
2025/04/03 18:36:00,42.06,1007.16,47.31,44.61
2025/04/03 18:37:00,41.89,1007.14,47.19,44.74
2025/04/03 18:38:00,41.9,1007.18,47.13,44.71
2025/04/03 18:39:00,42.06,1007.18,47.16,44.66
2025/04/03 18:40:00,41.97,1007.17,47.16,44.66
2025/04/03 18:41:00,41.84,1007.17,47.03,44.7
2025/04/03 18:42:00,41.89,1007.21,47.13,44.65
2025/04/03 18:43:00,41.83,1007.2,47.06,44.68
2025/04/03 18:44:00,41.78,1007.21,47.08,44.68
2025/04/03 18:45:00,41.72,1007.24,47.05,44.68
2025/04/03 18:46:00,41.75,1007.24,46.98,44.66
2025/04/03 18:47:00,41.84,1007.19,47.07,44.63
2025/04/03 18:48:00,41.79,1007.23,47.04,44.64
2025/04/03 18:49:00,41.84,1007.23,47.03,44.6
2025/04/03 18:50:00,41.83,1007.24,46.99,44.62
2025/04/03 18:51:00,41.79,1007.26,46.96,44.61
2025/04/03 18:52:00,41.9,1007.24,47.01,44.55
2025/04/03 18:53:00,41.73,1007.25,46.97,44.62
2025/04/03 18:54:00,41.87,1007.3,46.96,44.54
2025/04/03 18:55:00,41.76,1007.32,46.91,44.68
2025/04/03 18:56:00,41.69,1007.32,47.1,44.69
2025/04/03 18:57:00,41.68,1007.29,47.1,44.67
2025/04/03 18:58:00,41.7,1007.32,47.04,44.67
2025/04/03 18:59:00,41.71,1007.33,47.07,44.62
2025/04/03 19:00:00,41.76,1007.35,47.01,44.6
2025/04/03 19:01:00,41.78,1007.34,46.93,44.62
2025/04/03 19:02:00,41.85,1007.34,46.96,44.55
2025/04/03 19:03:00,41.76,1007.35,46.85,44.64
2025/04/03 19:04:00,41.76,1007.33,46.83,44.62
2025/04/03 19:05:00,41.83,1007.36,47.07,44.58
2025/04/03 19:06:00,41.82,1007.4,46.92,44.54
2025/04/03 19:07:00,44.02,1007.54,43.75,43.44
2025/04/03 19:08:00,45.41,1007.55,42.95,42.57
2025/04/03 19:09:00,46.63,1007.57,42.65,41.98
2025/04/03 19:10:00,46.96,1007.58,42.57,42.05
2025/04/03 19:11:00,46.35,1007.53,43.34,42.39
2025/04/03 19:12:00,46.98,1007.56,42.56,42
2025/04/03 19:13:00,46.71,1007.54,42.83,42.07
2025/04/03 19:14:00,47.24,1007.53,42.71,42.06
2025/04/03 19:15:00,46.95,1007.52,42.81,42.18
2025/04/03 19:16:00,48.58,1007.58,43.18,41.25
2025/04/03 19:17:00,48.52,1007.57,42.69,41.22
2025/04/03 19:18:00,48.44,1007.54,42.95,41.29
2025/04/03 19:19:00,48.23,1007.53,43.28,41.5
2025/04/03 19:20:00,48.49,1007.55,42.7,41.27
2025/04/03 19:21:00,47.99,1007.54,42.74,41.7
2025/04/03 19:22:00,47.19,1007.54,42.76,42.07
2025/04/03 19:23:00,48.49,1007.53,42.97,41.25
2025/04/03 19:24:00,48.4,1007.55,42.77,41.47
2025/04/03 19:25:00,48.34,1007.57,42.69,41.32
2025/04/03 19:26:00,48.88,1007.63,43.23,41.08
2025/04/03 19:27:00,49.12,1007.6,42.63,41.06
2025/04/03 19:28:00,48.41,1007.65,43.09,41.29
2025/04/03 19:29:00,48.84,1007.62,43.01,41.22
2025/04/03 19:30:00,48.63,1007.63,42.72,41.21
2025/04/03 19:31:00,49.02,1007.64,42.32,40.94
2025/04/03 19:32:00,49.2,1007.62,42.45,40.9
2025/04/03 19:33:00,49.54,1007.67,42.45,40.74
2025/04/03 19:34:00,49.02,1007.59,42.65,40.92
2025/04/03 19:35:00,48.75,1007.68,42.94,41.19
2025/04/03 19:36:00,48.65,1007.69,43.22,41.18
2025/04/03 19:37:00,49.27,1007.64,42.43,40.98
2025/04/03 19:38:00,49.76,1007.67,42.45,40.66
2025/04/03 19:39:00,48.88,1007.66,43.03,41.13
2025/04/03 19:40:00,49.5,1007.66,42.69,40.68
2025/04/03 19:41:00,49.75,1007.71,42.15,40.68
2025/04/03 19:42:00,49.57,1007.68,42.13,40.67
2025/04/03 19:43:00,49.6,1007.76,42.24,40.75
2025/04/03 19:44:00,49.07,1007.72,42.11,40.93
2025/04/03 19:45:00,49.24,1007.76,42.28,40.82
2025/04/03 19:46:00,48.61,1007.75,42.28,41.17
2025/04/03 19:47:00,47.64,1007.77,42.47,41.8
2025/04/03 19:48:00,48.01,1007.72,42.43,41.41
2025/04/03 19:49:00,47.95,1007.74,43.16,41.51
2025/04/03 19:50:00,47.44,1007.74,43.06,41.84
2025/04/03 19:51:00,47.77,1007.76,42.93,41.62
2025/04/03 19:52:00,47.22,1007.73,43.77,41.96
2025/04/03 19:53:00,47.35,1007.79,43.19,41.79
2025/04/03 19:54:00,46.16,1007.83,43.75,42.51
2025/04/03 19:55:00,46.91,1007.84,43.22,42.18
2025/04/03 19:56:00,45.72,1007.83,43.18,42.73
2025/04/03 19:57:00,46.07,1007.89,42.75,42.53
2025/04/03 19:58:00,45.71,1007.89,43.24,42.82
2025/04/03 19:59:00,45.97,1007.86,42.58,42.49
2025/04/03 20:00:00,45.74,1007.87,43.26,42.6
2025/04/03 20:01:00,45.79,1007.85,42.6,42.62
2025/04/03 20:02:00,46.52,1007.84,42.4,42.2
2025/04/03 20:03:00,45.77,1007.86,42.94,42.81
2025/04/03 20:04:00,45.21,1007.87,43.32,43.1
2025/04/03 20:05:00,45.23,1007.84,43.69,42.87
2025/04/03 20:06:00,45.22,1007.91,43.45,43.01
2025/04/03 20:07:00,45.28,1007.89,43.65,42.87
2025/04/03 20:08:00,44.65,1007.88,44.22,43.26
2025/04/03 20:09:00,45.58,1007.95,43.69,42.84
2025/04/03 20:10:00,44.86,1007.92,43.88,43.22
2025/04/03 20:11:00,45.48,1007.91,43.64,42.84
2025/04/03 20:12:00,44.94,1007.89,44.18,43.25
2025/04/03 20:13:00,45.63,1007.96,43.91,42.8
2025/04/03 20:14:00,45.91,1007.99,42.97,42.5
2025/04/03 20:15:00,46.02,1008.01,42.95,42.42
2025/04/03 20:16:00,46.57,1007.97,42.87,42.13
2025/04/03 20:17:00,47.1,1007.99,42.65,41.79
2025/04/03 20:18:00,46.15,1008.01,42.53,42.26
2025/04/03 20:19:00,46.88,1008.03,42.57,42
2025/04/03 20:20:00,46.22,1008.06,43.25,42.33
2025/04/03 20:21:00,47.23,1008.09,42.39,41.77
2025/04/03 20:22:00,47.25,1008.03,42.63,41.69
2025/04/03 20:23:00,46.65,1008.09,42.74,42.11
2025/04/03 20:24:00,47.28,1008.13,42.43,41.78
2025/04/03 20:25:00,47.5,1008.07,42.59,41.65
2025/04/03 20:26:00,47.12,1008.06,42.61,41.95
2025/04/03 20:27:00,47.47,1008.09,43.32,41.62
2025/04/03 20:28:00,47.41,1008.09,43.15,41.95
2025/04/03 20:29:00,46.81,1008.1,42.87,42.01
2025/04/03 20:30:00,47.08,1008.13,42.91,41.87
2025/04/03 20:31:00,47.23,1008.15,42.94,41.87
2025/04/03 20:32:00,46.88,1008.14,42.84,42.06
2025/04/03 20:33:00,46.96,1008.21,42.3,41.97
2025/04/03 20:34:00,46.9,1008.18,42.67,42.02
2025/04/03 20:35:00,47.03,1008.21,42.91,41.96
2025/04/03 20:36:00,47.43,1008.27,42.54,41.69
2025/04/03 20:37:00,47.86,1008.27,42.13,41.57
2025/04/03 20:38:00,47.69,1008.28,42.59,41.65
2025/04/03 20:39:00,47.46,1008.27,42.99,41.67
2025/04/03 20:40:00,47.4,1008.26,42.8,41.7
2025/04/03 20:41:00,47.81,1008.33,42.51,41.56
2025/04/03 20:42:00,47.29,1008.34,42.43,41.85
2025/04/03 20:43:00,47.77,1008.33,42.34,41.54
2025/04/03 20:44:00,47.6,1008.36,42.61,41.67
2025/04/03 20:45:00,47.82,1008.39,42.42,41.58
2025/04/03 20:46:00,47.18,1008.47,42.37,42
2025/04/03 20:47:00,47.01,1008.5,42.52,41.93
2025/04/03 20:48:00,47.59,1008.47,42.43,41.75
2025/04/03 20:49:00,48.08,1008.48,42.35,41.38
2025/04/03 20:50:00,48.1,1008.5,42.25,41.43
2025/04/03 20:51:00,47.21,1008.49,42.31,41.93
2025/04/03 20:52:00,47.2,1008.48,42.51,41.95
2025/04/03 20:53:00,46.7,1008.47,43.08,42.43
2025/04/03 20:54:00,45.69,1008.46,43.31,42.85
2025/04/03 20:55:00,46.24,1008.45,43.47,42.47
2025/04/03 20:56:00,46.12,1008.48,43.39,42.65
2025/04/03 20:57:00,45.5,1008.48,43.39,42.87
2025/04/03 20:58:00,47.23,1008.46,43.35,41.97
2025/04/03 20:59:00,46.72,1008.47,43.24,42.22
2025/04/03 21:00:00,46.34,1008.52,42.89,42.37
